"","X.x","subID","memory","memCode","degree","outdegree","indegree","strength","strengthOut","strengthIn","eigen","eigenW","hub","hubW","page","pageW","pageOut","pageOutW","auth","authW","UD.C.Deg","UD.M.Deg","UD.C.Streng","UD.M.Streng","importance","clear","easy","agency","transformativeness","change","recency_12","recency_13","recency_14","recency_sum","importance_neighs","clear_neighs","easy_neighs","agency_neighs","transformativeness_neighs","change_neighs","recency_12_neighs","recency_13_neighs","recency_14_neighs","recency_sum_neighs","X.y","edgeTot","dense","aveDist","idTrans","globEff","numID","meanStre","sumStre","idSimGlob","recip","diam","apl","aplW","modular","modularW","compact","compactW","cohes","cohesW","centrDeg","centrBet","centrClo","centEig","centrDegW","centrBetW","centrCloW","centrEigW","sdDeg","sdBet","sdClo","sdEig","sdDegW","sdBetW","sdCloW","sdEigW","importance_Homoph","clear_Homoph","easy_Homoph","agency_Homoph","transformativeness_Homoph","change_Homoph","recency_12_Homoph","recency_13_Homoph","recency_14_Homoph","recency_sum_Homoph"
"371","mem11.15","46","going to Hawaii with my friend Sam ",11,8,5,3,257,94,163,0.311140127407004,0.27265568327466,0.0950898493102215,0.0700604477003377,0.0337033984293054,0.0314554000886706,0.194007052037886,0.194007052037886,0.0517603697279806,0.141206903471003,6,2,257,126,7,7,7,0,100,7,6,NA,NA,2191.5,5.66666666666667,6.33333333333333,6.16666666666667,46.6666666666667,65.8333333333333,6,4.33333333333333,2.33333333333333,0,1618.26333333333,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"372","mem12.15","46","graduating high school ",12,8,5,3,320,241,79,0.716814877374411,0.287952695429153,0.718658166731392,0.498379509575925,0.0601035808232678,0.0413770344788986,0.0154298229157288,0.0154298229157288,0.294460151197806,0.121694897577418,5,3,320,193,5,6,6,100,9,5,1,4,NA,487.01,5.6,6.2,6.2,33.8,30,6,4.4,NA,NA,1607.1,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"373","mem13.15","46","beach trips with friends ",13,4,2,2,173,108,65,0.31724212994305,0.178390727180593,0.264643647148795,0.177153397380865,0.0238446934110622,0.0204411682307137,0.0112740647798861,0.0112740647798861,0.191918733185724,0.144334689094469,4,0,173,0,6,7,7,27,100,6,5,NA,NA,1826.25,6,6.75,6.75,30,29.25,6.5,3,7,NA,875.0825,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"374","mem14.15","46","first day of college ",14,4,0,4,104,0,104,0.184802474203304,0.122032838699824,1.64155770488565e-18,6.21168039386471e-19,0.0417524175437312,0.030941905752746,0.00625,0.00625,0.215586443770529,0.130229028384024,4,0,104,0,6,5,5,100,0,6,7,NA,NA,2556.75,5.5,6,6,42,76,6.5,4.75,2.33333333333333,0,1788.2075,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"375","mem15.15","46","Playing lacrosse in high school ",15,6,4,2,223,195,28,0.249225654700522,0.269014934169631,0.118754592033635,0.192202223695442,0.0258307431909574,0.0252043082740821,0.0821731029399079,0.0821731029399079,0.0210802537029243,0.00400920575390894,5,1,223,35,3,6,5,40,85,6,11,0,0,4017.75,6.6,6.4,6.4,32.6,62,6.4,4,3.5,NA,1503.616,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"376","mem16.15","46","going ice skating with family during Christmas ",16,6,5,1,339,278,61,0.49390568263873,0.368009554382273,0.778754188661291,0.707142379312112,0.0170988646892948,0.0180969928508038,0.0140768776999723,0.0140768776999723,0.149957793569236,0.161888923776455,6,0,339,0,5,5,6,0,18,5,4,NA,NA,1461,6.16666666666667,6.33333333333333,6.66666666666667,47.6666666666667,37,6.33333333333333,3.83333333333333,NA,NA,1400.125,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"377","mem17.15","46","Volunteering at the hospital ",17,11,6,5,495,227,268,0.786306317540915,0.364866968684043,0.860406832112941,0.506231055135173,0.0750137404607152,0.0635035098128604,0.0175731065355674,0.0175731065355674,0.391055200595268,0.337730786558642,9,2,495,135,6,7,7,20,8,7,2,NA,NA,730.5,5.44444444444444,6,6.22222222222222,50.3333333333333,30.4444444444444,5.55555555555556,3.77777777777778,4,NA,1393.36222222222,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"378","mem18.15","46","seeing my grandpa in a senior center ",18,3,1,2,98,70,28,0.23647805789508,0.0794873155086827,0.0792568604156392,0.0931973028370322,0.0310729231118162,0.0221166266906247,0.00923742811104645,0.00923742811104645,0.114441269649662,0.0217159925216892,3,0,98,0,5,6,6,100,0,5,3,NA,NA,1095.75,6.33333333333333,7,7,6.66666666666667,39,6.66666666666667,3,NA,NA,1095.75,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"379","mem19.15","46","going to disneyland with my dad ",19,5,3,2,202,74,128,0.167510608653767,0.179277279384268,0.115650618176582,0.0957529131038369,0.0253870479305766,0.0286556717194342,0.0319077936704019,0.0319077936704019,0.0185782281907636,0.0739575095196971,5,0,202,0,5,4,5,100,79,6,6,NA,NA,2191.5,6,5.8,6,51.4,48,6,5.6,7,NA,2130.632,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"380","mem20.15","46","seeing my dad remarry ",20,3,2,1,148,48,100,0.0889355536967525,0.100525387503353,0.035840882121889,0.0268679078060753,0.0178154722319836,0.0187690614142892,0.0315676117733966,0.0315676117733966,0.0129007819454591,0.0727011394165629,3,0,148,0,4,4,5,0,0,4,11,NA,NA,4017.75,6,5.66666666666667,6,59,73,6.33333333333333,4,3,NA,1491.44,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"381","mem21.15","46","seeing my baby nephew be born ",21,7,3,4,279,94,185,0.545141988535614,0.232435742413434,0.440644912877546,0.219136182318452,0.0488884912692249,0.0487302614193508,0.0099382295867529,0.0099382295867529,0.499471099453801,0.33442082657332,7,0,279,0,3,6,5,60,33,5,6,NA,NA,2191.5,5.42857142857143,6.28571428571429,6.42857142857143,61.2857142857143,25.8571428571429,6.14285714285714,2.57142857142857,4,NA,956.608571428571,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"382","mem22.15","46","Oceanside trip with my friend Sam ",22,3,0,3,128,0,128,0.227190663378015,0.142163449848372,1.70398089889115e-18,0,0.0352238242108601,0.0377735318526758,0.00625,0.00625,0.378166017452162,0.277693115452513,3,0,128,0,3,7,6,62,50,7,1,NA,NA,365.25,5.33333333333333,6.66666666666667,6.33333333333333,62.6666666666667,77.6666666666667,6.33333333333333,4.33333333333333,4,NA,1623.33666666667,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"383","mem23.15","46","working at starbucks ",23,6,0,6,209,0,209,0.489564191680777,0.209314036979348,3.4079617977823e-18,0,0.0692567361994822,0.0460512608909016,0.00625,0.00625,0.740647145168252,0.445156405601361,6,0,209,0,7,7,7,19,100,7,7,NA,NA,2556.75,5.83333333333333,6,6.33333333333333,53,39.1666666666667,6,3.33333333333333,4,NA,1258.08666666667,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"384","mem24.15","46","My brothers and I living in separate homes growing up ",24,12,3,9,588,122,466,0.875241902724891,0.685247902860679,0.371115707972201,0.295945817346694,0.0851763136911723,0.0903062611440904,0.0122661283975517,0.0122661283975517,1,1,11,1,588,77,6,4,5,70,0,5,6,NA,NA,2191.5,5.81818181818182,6.54545454545455,6.63636363636364,53.0909090909091,52.9090909090909,6.18181818181818,3.36363636363636,6.33333333333333,NA,1281.14636363636,"subShort.15",86,0.155797101449275,2.09508196721311,0.49171270718232,0.606582125603865,24,327.666666666667,7864,0.286332278571615,0.186046511627907,361,2.09508196721311,82.455737704918,0.334775554353705,0.34586262844781,0.606582125603865,0.0274745264808983,0,0,0.200378071833648,0.130262931775219,NA,0.596039667250866,0.200378071833648,0.130262931775219,NA,0.596039667250865,3.64353706154344,18.6797314528276,NA,0.254194460294481,3.64353706154344,24.5142667718682,NA,0.247870501784664,-0.0100278529163597,0.0132479723263946,-0.0259146955419526,-0.135445686551853,0.151731938473719,-0.051362045074445,NA,NA,NA,-0.0155334354253451
"385","mem1.16","59","First golf medal in the rain",1,2,2,0,131,131,0,0,5.50539463380685e-18,7.55752160060576e-17,3.91020799537501e-17,0.0295271973215215,0.0296571298887785,0.0808644392807579,0.0808644392807579,0,0,2,0,131,0,6,6,6,22,62,6,16,NA,NA,5844,4,4.5,5.5,66.5,17,2,12,8,NA,2313.26,"subShort.16",19,0.0344202898550725,1.33333333333333,0.51219512195122,0.101449275362319,24,125.333333333333,3008,0.0550099859882468,0,164,1.33333333333333,92.4814814814815,0.548476454293629,0.548476454293629,0.101449275362319,0.00161453993339469,0,0,0.100189035916824,0.0115999312596666,NA,0.853569170182237,0.100189035916824,0.0115999312596666,NA,0.853569170182237,1.61290088826385,1.24455335099716,NA,0.355344544511512,1.61290088826385,1.24455335099716,NA,0.345920983461354,-0.383003568194569,-0.260494187099376,0.0128303579856749,0.0939245755271558,-0.146961644223611,-0.0970457424116678,NA,NA,NA,0.470925996315771
